name,gender,cluster,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Barbod,Boy,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sachin,Boy,2,36,37,33,49,34,31,51,48,43,34,27,30,26,32,27,32,32,28,26,8,13,15,8,9,8,5,4,6,6
Jonan,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0
Reme,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Kristupas,Boy,1,0,0,0,0,0,0,0,0,0,3,3,6,9,12,12,12,13,13,11,14,17,15,9,8,5,3,0,0,0
Ovidiu,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
Newton,Boy,3,0,0,0,3,0,0,0,5,0,5,3,0,7,4,3,5,3,4,7,3,5,8,6,7,3,7,4,4,0
Huey,Boy,1,0,0,0,0,8,3,11,11,13,9,13,17,11,17,29,38,40,44,38,46,40,43,38,32,31,26,29,32,28
Aart,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Harrison-John,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
Chetanna,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Ragul,Boy,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommie,Boy,3,14,9,21,17,16,9,9,18,9,10,13,22,12,15,20,51,51,53,52,48,48,35,48,52,65,48,51,43,39
Carlton,Boy,3,40,30,25,19,12,17,8,14,14,15,9,15,22,28,25,19,27,15,21,6,25,16,14,10,7,6,3,9,7
Fazal,Boy,4,4,0,3,0,0,0,0,0,3,0,6,3,3,4,4,5,4,4,3,5,0,0,3,0,0,5,0,3,0
Tewodros,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Ervinas,Boy,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0
Afnan,Boy,1,0,0,0,0,3,0,3,0,0,5,3,5,0,3,5,3,0,5,5,9,7,8,7,5,8,6,5,4,11
Andria,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0
Hugh,Boy,1,139,165,119,108,94,93,104,94,106,116,100,90,111,101,112,124,103,100,121,133,136,133,121,115,111,97,96,94,78
Akiva,Boy,3,0,3,4,4,5,5,11,7,8,8,10,9,9,9,7,7,9,9,12,10,4,9,7,11,11,14,12,15,10
Joravar,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,7,7
Gerome,Boy,2,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macen,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0
Kien,Boy,3,0,0,0,3,18,10,9,11,12,10,9,8,6,10,5,8,5,7,6,5,5,4,0,3,0,6,3,4,0
Druv,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Cole,Boy,2,47,42,79,120,182,197,218,318,365,407,394,362,413,419,499,394,388,348,335,327,396,402,413,317,291,265,277,247,300
Jenish,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,3,0,4,0,5,3,0,3
Braiden-Lee,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimi,Boy,2,11,10,7,10,11,12,9,12,17,20,20,12,25,20,30,22,13,12,18,8,11,19,8,11,7,9,7,5,7
Jared-James,Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Oghenetega,Boy,3,4,0,0,0,0,3,0,0,4,0,4,3,5,0,0,0,3,0,3,3,3,0,4,0,0,3,3,4,4
Jovanni,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,4,0,0,0,0,4,7,0,4,4
Zaidyn,Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
Tuvya,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Khaleb,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0
Akeeb,Boy,4,4,3,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hashmeet,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asaad,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0
Alejandro,Boy,0,9,8,19,13,20,15,26,18,23,27,29,26,26,27,35,36,25,17,41,39,26,30,31,27,18,22,25,20,22
Wassim,Boy,0,0,0,0,0,4,4,0,0,4,6,10,12,3,14,10,7,8,14,3,9,9,10,6,8,11,6,5,3,8
Eagan,Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,3
Vikram,Boy,2,6,20,6,9,16,14,21,12,17,9,6,14,9,7,12,8,8,8,5,4,8,3,7,3,5,8,10,11,4
Kulveer,Boy,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arlo,Boy,2,0,0,0,3,5,6,21,14,24,32,50,44,58,132,146,158,198,295,397,619,1285,1470,1715,1678,1908,2154,2176,2253,2220
Isidro,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Moses,Boy,1,29,33,38,29,39,31,27,33,38,43,64,59,60,66,64,57,58,68,75,56,67,69,76,61,54,56,50,38,54
Xabi,Boy,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaayan,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Adithya,Boy,3,0,0,0,0,0,0,0,0,8,7,4,6,6,8,6,10,3,6,0,0,0,0,3,0,0,8,0,3,7
Gracian,Boy,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boran,Boy,1,0,0,0,0,0,0,3,5,0,7,7,18,10,6,6,0,0,5,4,0,0,5,5,6,3,3,0,0,4
Sharusan,Boy,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver-Jay,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,8,0,0,3,3,0,0,0,3
Fiyinfoluwa,Boy,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5,4,0,0,0,0,3,0,0,4,0,0,0,6,5
Balaal,Boy,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soban,Boy,0,3,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karel,Boy,2,5,0,4,0,0,0,0,0,0,0,4,4,4,0,0,0,3,0,6,3,3,4,4,3,0,0,0,3,0
Kirean,Boy,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sulimaan,Boy,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harnaik,Boy,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mofopefoluwa,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayn,Boy,3,0,0,0,0,0,0,0,0,10,11,6,6,9,3,4,3,11,8,6,10,5,6,14,12,12,5,13,5,8
Luther,Boy,1,5,9,3,4,8,8,5,7,9,10,5,8,0,5,9,7,13,20,21,19,25,20,19,12,24,20,22,24,16
Tijani,Boy,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Mahfooz,Boy,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Branden-Lee,Boy,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George,Boy,1,4287,4586,4540,4286,4034,3858,3677,3479,3578,3540,3787,3939,4214,4347,4542,4347,4408,4202,4320,4869,5263,4929,4960,4575,4100,4141,3699,3494,3257
Teddy-Jay,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,3,5,5,3,5,9
Mahfuj,Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dovydas,Boy,4,0,0,0,0,0,0,0,0,0,4,9,13,10,14,16,26,27,13,10,14,10,12,16,4,5,4,6,0,0
Reed,Boy,2,11,7,7,5,8,12,7,4,0,5,5,10,10,7,7,11,18,16,11,14,16,15,7,11,10,16,12,11,16
Ruo,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Ricky-Lee,Boy,1,5,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0
Jovawn,Boy,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baazveer,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Ramell,Boy,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0
Arlo-Ray,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
Avruhom,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Aithan,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,0
Rushaun,Boy,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derri,Boy,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenzo,Boy,2,0,0,0,0,0,0,0,0,5,10,13,26,20,23,38,31,38,38,33,27,28,38,75,64,82,98,91,86,81
Corin,Boy,1,10,17,8,12,10,4,13,20,9,16,12,17,18,21,18,17,9,4,16,3,11,10,9,6,6,10,6,11,6
Zaed,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Patrick,Boy,1,1039,962,937,847,777,783,693,742,655,651,560,570,499,493,498,509,487,477,535,543,582,497,518,470,473,456,440,415,451
Prabhjot,Boy,1,7,0,3,0,5,4,7,5,4,5,6,6,0,7,7,3,4,9,3,0,6,3,0,3,6,4,3,7,5
Even,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,5,0,3,0,4
Dmitrijs,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,5,0,0,0,0,0,0,0
Jachin,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0
Ryland,Boy,3,4,0,0,0,0,0,0,0,0,3,5,3,6,6,4,4,10,0,5,5,0,0,0,0,0,0,3,0,0
Ezra-James,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,7,6,5,3,5
Erim,Boy,4,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Izahak,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Demitrius,Boy,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sevin,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Samuil,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,10,6,12,12,9,7,8,13,6
Joynul,Boy,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishang,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0
Artemiy,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Imisioluwa,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4
Abrar,Boy,3,10,5,5,9,8,7,5,4,7,9,4,3,8,9,7,7,11,6,5,6,4,12,14,10,9,13,11,13,19
Arye,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Locklan,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,6,6,4
Rasim,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Hunter-Paul,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Betim,Boy,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abdelrahmane,Boy,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ismail,Boy,2,75,61,91,92,97,127,125,125,167,156,160,172,205,195,195,198,196,181,204,198,185,189,200,191,157,148,176,155,157
Laurynas,Boy,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,3,0,4,0,0,0,3,4,0,0,0,0,0
Orpheus,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,3,5
Eniyan,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Hadee,Boy,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pharelle,Boy,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Didar,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Kamar,Boy,3,5,0,4,6,7,9,5,4,3,3,4,0,5,3,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0
Aiven,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Vasile,Boy,3,0,0,0,3,0,4,0,3,0,0,0,0,3,8,4,7,5,3,3,5,11,12,13,9,8,6,8,0,5
Meilir,Boy,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4
Luis,Boy,1,71,100,105,96,131,142,161,144,179,250,201,149,117,106,106,127,116,105,134,123,99,117,85,94,86,94,111,92,67
Fayyaz,Boy,4,0,0,0,0,0,0,4,0,0,0,3,0,0,4,0,0,0,4,0,3,0,4,0,3,0,3,0,0,3
Pujan,Boy,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hasin,Boy,4,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roma,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,4,0,0,6,0,3,0,3,3,0
Akorede,Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,4,5,4,0,3,3,0,9,9,12
Cassiel,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,0,3,3,0,4,4,0,5
Tjay,Boy,3,0,0,3,0,0,5,4,0,9,6,10,9,12,9,9,3,3,5,8,3,3,0,0,0,0,0,8,6,0
Shaik,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,6,4
Ronak,Boy,1,6,8,6,0,6,6,6,7,4,5,5,9,13,10,11,8,5,10,7,4,6,4,4,5,0,4,3,5,0
Rennon,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Ravi,Boy,3,41,47,43,32,29,25,23,19,19,13,12,17,25,22,11,18,18,26,19,14,18,12,9,7,19,28,25,35,25
Marwaan,Boy,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,4,0,3,4,0,5,3,4,0,3,0,3
Akilan,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Dhaya,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Henly,Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,3,0,0
Leyo,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Dru,Boy,4,4,4,9,15,12,7,8,10,5,7,5,3,6,5,5,8,5,3,3,0,5,3,0,3,3,3,0,0,0
Ronnie-Ray,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,8,6,6,17,4,13,6,13
Jim,Boy,0,23,14,16,11,19,18,16,14,18,16,19,9,17,13,14,20,12,7,14,10,10,10,11,11,10,12,13,7,3
Alieu,Boy,3,0,3,0,0,4,5,4,8,4,5,10,8,8,8,10,12,5,9,10,10,3,3,0,0,6,3,0,6,9
Sanjit,Boy,3,0,3,0,0,3,0,0,0,5,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rimon,Boy,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Husnein,Boy,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giulio,Boy,3,3,0,6,3,0,3,4,0,7,0,0,6,5,0,5,6,7,6,11,7,5,11,9,8,15,10,22,19,9
Khaalid,Boy,1,0,0,3,0,0,0,0,0,0,0,6,4,8,3,4,0,3,3,4,5,0,0,3,3,3,3,0,3,0
Albie-Jay,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,7,3,8,8,4,15
Meric,Boy,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Byren,Boy,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laylon,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Abdul-Aziz,Boy,0,3,5,3,3,0,0,0,3,0,6,0,3,0,3,0,0,3,3,0,8,0,0,0,0,0,0,3,6,4
Jacob-David,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Nikolay,Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,6,8,7,15,7,14,16,13,17,21,20,10,10
Fezan,Boy,2,3,7,5,0,5,0,3,4,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anu,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Garrett,Boy,2,11,0,3,4,8,7,3,3,5,4,0,5,5,4,4,0,0,5,0,0,4,0,0,5,0,0,0,0,0
Adheen,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
Rafie,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Aysa,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Khunais,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0
Bihaan,Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3
Tarrin,Boy,3,0,0,0,0,0,0,3,9,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliwer,Boy,2,0,0,0,0,0,0,0,0,0,4,0,5,15,9,10,5,7,7,9,7,5,10,5,7,6,8,5,5,9
Albey,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,4,5,5,5,4,4,7,7,6,6,0
Tahmeed,Boy,3,0,0,0,0,0,0,0,0,0,0,5,4,3,0,10,4,4,4,3,6,0,6,5,4,0,4,0,4,0
Jori,Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Taranveer,Boy,1,0,0,0,0,0,0,0,5,0,4,3,8,8,6,4,9,5,6,5,6,5,4,8,0,0,0,0,0,0
Kalp,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0
Akintomiwa,Boy,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muhammad-Aadam,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Tzion,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Rowley,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0
Nojus,Boy,3,0,0,0,0,0,0,0,3,4,10,19,24,19,39,32,44,40,46,59,47,48,35,34,43,19,17,21,11,17
Vismay,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z'Mari,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Steffan,Boy,1,81,83,84,75,74,60,62,62,49,46,69,54,42,43,43,45,43,33,40,38,35,30,27,26,17,22,18,17,17
Jaskaran,Boy,3,17,26,11,15,16,15,17,15,14,16,16,14,23,16,17,9,13,4,17,3,3,8,6,7,4,4,8,8,5
Alyaan,Boy,1,0,0,0,0,0,0,3,0,0,0,3,7,6,4,0,7,0,5,11,15,24,16,15,11,10,16,30,20,17
Gar,Boy,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daxton,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,9,8,15,9,7,18,15,12,16
Hashmat,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Harri,Boy,1,31,43,52,48,79,81,59,62,69,59,109,104,122,98,116,122,130,150,154,143,170,152,147,129,125,105,109,112,80
Jasper-James,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0
Ezhaan,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Laker,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,4,0
Bentlee,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayonitemi,Boy,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seon,Boy,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0
Zaydan,Boy,3,0,0,0,0,0,0,3,0,3,6,3,0,7,9,7,8,16,8,25,26,27,34,25,31,26,28,30,23,21
Mufaddal,Boy,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
August,Boy,3,3,3,0,0,0,4,0,0,4,3,5,5,6,6,6,6,15,9,23,22,26,36,36,44,62,89,97,95,140
Neco,Boy,1,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,7,18,10,15,5
Riece,Boy,2,4,3,4,5,4,5,3,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corley,Boy,0,0,0,0,0,0,0,3,3,0,6,7,0,5,3,6,0,7,3,0,0,0,0,0,0,0,0,0,0,0
Adith,Boy,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Ratu,Boy,0,0,0,0,0,0,0,0,5,0,5,4,5,5,6,0,9,6,9,4,0,6,4,4,6,0,5,6,6,6
Muhammed-Eesa,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Hew,Boy,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Toby-James,Boy,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,11,4,4,3,5,4,3,4,5,0,0
Mashal,Boy,2,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
